time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
4.800000,0.882809,1.120580,1.300835,1.277262,0.451574,-0.105923,-0.618851,-0.362081,0.408533,-3.200575,0.319106,0.952148,7.174966,-6.481015,-6.431522
4.850000,0.945893,1.142712,1.296055,1.242308,0.433845,-0.084308,-0.769828,-0.354238,0.448046,-2.825211,0.032900,0.633992,7.714547,-4.974823,-6.220204
4.900000,1.007040,1.163965,1.292404,1.200279,0.416150,-0.061118,-0.901372,-0.358791,0.471932,-2.429121,-0.178376,0.330128,8.018528,-3.525231,-5.884680
4.950000,1.065920,1.184327,1.289943,1.152171,0.397965,-0.037115,-1.012740,-0.372075,0.481059,-2.023358,-0.319623,0.045524,8.116699,-2.198694,-5.468222
5.000000,1.122257,1.203761,1.288693,1.099005,0.378943,-0.013012,-1.103708,-0.390753,0.476484,-1.617451,-0.398246,-0.216694,8.040342,-1.032215,-4.998902
5.050000,1.175821,1.222221,1.288642,1.041800,0.358890,0.010533,-1.174485,-0.411900,0.459389,-1.219323,-0.422845,-0.454366,7.822623,-0.040247,-4.487174
5.100000,1.226437,1.239650,1.289746,0.981556,0.337753,0.032927,-1.225640,-0.433037,0.431048,-0.835188,-0.402270,-0.665412,7.498900,0.778376,-3.928379
5.150000,1.273977,1.255996,1.291935,0.919236,0.315586,0.053638,-1.258004,-0.452127,0.392848,-0.469433,-0.345007,-0.847204,7.106358,1.434256,-3.308992
5.200000,1.318360,1.271209,1.295110,0.855756,0.292540,0.072211,-1.272583,-0.467538,0.346327,-0.124553,-0.258845,-0.996311,6.682463,1.942329,-2.614830
5.250000,1.359552,1.285250,1.299156,0.791978,0.268833,0.088271,-1.270460,-0.478011,0.293217,0.198813,-0.150774,-1.108687,6.261965,2.317911,-1.839301
5.300000,1.397558,1.298092,1.303937,0.728710,0.244739,0.101533,-1.252702,-0.482616,0.235459,0.501644,-0.027054,-1.180241,5.872456,2.573860,-0.989877
5.350000,1.432423,1.309724,1.309309,0.666708,0.220571,0.111817,-1.220295,-0.480717,0.175193,0.786058,0.106612,-1.207674,5.528878,2.718766,-0.091460
5.400000,1.464229,1.320149,1.315119,0.606681,0.196667,0.119052,-1.174096,-0.471954,0.114691,1.054532,0.244823,-1.189387,5.227796,2.756083,0.814077
5.450000,1.493091,1.329391,1.321214,0.549298,0.173376,0.123286,-1.114842,-0.456234,0.056254,1.308838,0.382220,-1.126267,4.942502,2.684111,1.672079
5.500000,1.519159,1.337487,1.327447,0.495196,0.151044,0.124678,-1.043212,-0.433732,0.002065,1.548782,0.513234,-1.022179,4.620150,2.496673,2.422204
5.550000,1.542611,1.344495,1.333682,0.444977,0.130002,0.123492,-0.959964,-0.404911,-0.045964,1.770853,0.631887,-0.884046,4.181823,2.184262,3.006956
5.600000,1.563656,1.350487,1.339797,0.399200,0.110553,0.120081,-0.866127,-0.370544,-0.086340,1.966964,0.731660,-0.721484,3.525867,1.735393,3.379915
5.650000,1.582531,1.355550,1.345690,0.358364,0.092948,0.114858,-0.763267,-0.331745,-0.118112,2.123440,0.805427,-0.546055,2.534242,1.138121,3.512020
5.700000,1.599493,1.359782,1.351283,0.322873,0.077378,0.108270,-0.653783,-0.290001,-0.140945,2.220388,0.845472,-0.370282,1.081940,0.383550,3.394720
5.750000,1.614818,1.363288,1.356517,0.292986,0.063948,0.100764,-0.541229,-0.247198,-0.155140,2.231634,0.843782,-0.206583,-0.944300,-0.517701,3.039609
5.800000,1.628791,1.366177,1.361359,0.268750,0.052658,0.092756,-0.430620,-0.205623,-0.161604,2.125958,0.793702,-0.066321,-3.576102,-1.453787,2.474913
5.850000,1.641693,1.368554,1.365793,0.249924,0.043386,0.084603,-0.328633,-0.167827,-0.161773,1.874024,0.698403,0.040908,-3.041682,0.063637,5.339396
5.900000,1.653784,1.370515,1.369819,0.235887,0.035876,0.076579,-0.243217,-0.135782,-0.157513,1.821790,0.800066,0.467619,-3.139302,1.166378,7.793321
5.950000,1.665282,1.372142,1.373451,0.225602,0.029807,0.068852,-0.146454,-0.087821,-0.115011,1.560093,0.815041,0.820241,-6.368800,-1.292185,3.228176
6.000000,1.676344,1.373496,1.376705,0.221242,0.027094,0.065078,-0.087208,-0.054278,-0.075489,1.184910,0.670848,0.790436,-7.503663,-2.883863,-0.596082
